sample_index,image_path,slide_id,label,bbox_x1,bbox_y1,bbox_x2,bbox_y2,split
288,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5598,5496,5721,5618,train
289,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5159,6179,5283,6316,train
290,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5164,6099,5283,6253,train
291,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5136,6391,5236,6493,train
292,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5148,6284,5300,6479,train
293,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5439,6502,5558,6657,train
294,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5484,6481,5587,6588,train
295,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5437,6461,5558,6578,train
296,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,6019,6913,6176,7143,train
297,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,6309,7188,6408,7289,train
298,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,6238,7119,6403,7260,train
299,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,6429,7579,6500,7683,train
300,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,6418,7517,6500,7649,train
301,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,6273,7493,6392,7632,train
302,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,6415,7460,6500,7571,train
303,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,6309,7460,6451,7619,train
304,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5590,7295,5698,7415,train
305,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5650,7293,5859,7438,train
306,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5177,7168,5384,7313,train
307,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,4623,7122,4757,7236,train
308,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,4538,7122,4708,7303,train
309,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5167,7562,5272,7664,train
310,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5071,7486,5230,7664,train
311,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5146,7478,5272,7601,train
312,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,4239,7404,4457,7579,train
313,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,3640,7422,3783,7631,train
314,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,3003,7413,3177,7582,train
315,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,3098,6897,3299,7043,train
316,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,3156,6811,3322,6967,train
317,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,2334,6966,2481,7146,train
318,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,2648,7083,2815,7225,train
319,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,1503,6980,1696,7146,train
320,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,717,7078,859,7227,train
321,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,356,7243,523,7395,train
322,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,662,7475,845,7618,train
323,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,624,7421,806,7557,train
324,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,1205,7521,1403,7696,train
325,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,1466,7436,1671,7607,train
326,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,2086,7704,2216,7812,train
327,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,2023,7636,2196,7785,train
328,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,1968,7817,2118,8003,train
329,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,1923,7802,2054,7925,train
330,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,1666,8006,1841,8185,train
331,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,1174,7935,1379,8077,train
332,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,1669,7991,1841,8185,train
333,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,2065,8093,2219,8266,train
334,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,2651,8272,2788,8442,train
335,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,2745,8254,2849,8365,train
336,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,2718,8236,2822,8336,train
337,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,2417,7937,2543,8068,train
338,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,2480,7919,2578,8018,train
339,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,3228,8018,3364,8202,train
340,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,3250,7992,3355,8093,train
341,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,3589,8189,3760,8369,train
342,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,3628,8500,3755,8672,train
343,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,3105,8307,3266,8465,train
344,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,3114,8292,3218,8404,train
345,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,3144,8224,3244,8327,train
346,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,3148,8191,3283,8311,train
347,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,4161,8867,4369,9095,train
348,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,4322,8823,4425,8918,train
349,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,4302,8767,4424,8902,train
350,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,4304,8679,4447,8827,train
351,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,4618,9006,4840,9187,train
352,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,4330,9182,4528,9359,train
353,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,4880,9207,5057,9401,train
354,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,4902,9493,5074,9658,train
355,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,4418,8367,4568,8627,train
356,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5037,9023,5167,9140,train
357,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5052,8975,5195,9105,train
358,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,4975,8961,5113,9122,train
359,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,4970,8885,5090,8998,train
360,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5308,9138,5492,9386,train
361,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5529,8834,5661,8949,train
362,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5485,8755,5664,8907,train
363,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5050,8596,5173,8701,train
364,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5058,8526,5196,8642,train
365,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5117,8472,5263,8603,train
366,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,6168,9263,6303,9400,train
367,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,6168,9117,6325,9341,train
368,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,6405,8767,6500,8903,train
369,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5648,8458,5761,8564,train
370,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5620,8434,5729,8581,train
371,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5668,8423,5786,8535,train
372,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5715,8393,5864,8519,train
373,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5747,9441,5917,9684,train
374,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5938,9401,6108,9565,train
375,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5323,9404,5459,9598,train
376,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5315,9404,5416,9507,train
377,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,4614,9331,4736,9438,train
378,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,4604,9228,4747,9387,train
379,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,2840,8978,2988,9172,train
380,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,2341,9219,2526,9473,train
381,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,1966,9410,2070,9525,train
382,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,1958,9366,2081,9480,train
383,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,1212,9312,1365,9484,train
384,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,1230,9241,1339,9354,train
385,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,477,9197,692,9351,train
386,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,304,9617,431,9745,train
387,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,267,9790,452,9946,train
388,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,698,9728,835,9921,train
389,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,1671,9710,1811,9855,train
390,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,2142,9822,2254,9945,train
391,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,2377,9843,2518,9992,train
392,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,2418,9803,2541,9929,train
393,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,2449,9775,2559,9890,train
394,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,2735,9892,2872,10000,train
395,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,4413,9873,4592,10000,train
396,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5966,9841,6087,9967,train
397,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5898,9840,6043,10000,train
398,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,6794,6529,6939,6644,train
399,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,6710,6512,6856,6642,train
400,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,6595,7483,6854,7661,train
401,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,7878,6966,8140,7224,train
402,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,8141,8036,8315,8154,train
403,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,8271,8566,8475,8713,train
404,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,8030,9250,8225,9391,train
405,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,8038,9205,8180,9313,train
406,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,9587,9427,9811,9618,train
407,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,9160,9409,9323,9549,train
408,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,9100,9396,9238,9514,train
409,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,8968,8904,9153,9071,train
410,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,9469,8436,9623,8570,train
411,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,9343,7867,9525,8024,train
412,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,9525,7950,9660,8081,train
413,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,9930,8205,10026,8308,train
414,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,9804,8080,10019,8295,train
415,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,9543,7415,9678,7576,train
416,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,8932,6654,9090,6780,train
417,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,8851,6359,8951,6463,train
418,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,8842,6310,8984,6426,train
419,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,8321,5635,8523,5789,train
420,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,10653,6397,10825,6528,train
421,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,10249,7023,10368,7154,train
422,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,10241,6969,10356,7086,train
423,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,10343,7006,10507,7183,train
424,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,10207,7273,10310,7381,train
425,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,10235,7257,10399,7396,train
426,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,10150,7680,10258,7826,train
427,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,10150,7562,10342,7797,train
428,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,10353,7654,10525,7800,train
429,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,10617,7569,10800,7766,train
430,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,10713,7052,10841,7184,train
431,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,10752,6662,10899,6809,train
432,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,10885,7626,11143,7809,train
433,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,10815,7986,10979,8144,train
434,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,10843,7950,10974,8062,train
435,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,10898,8147,11041,8286,train
436,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,11324,8991,11498,9192,train
437,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,11297,8978,11408,9077,train
438,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,10937,8978,11045,9071,train
439,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,10888,8978,11064,9172,train
440,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,10698,8976,10847,9124,train
441,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,10931,9487,11071,9623,train
442,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,10364,9019,10518,9177,train
443,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,10289,9091,10412,9204,train
444,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,10262,9090,10365,9193,train
445,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,9781,8950,10032,9166,train
446,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,9601,9422,9811,9631,train
447,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,9553,8869,9697,8996,train
448,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,9572,8510,9742,8634,train
449,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,10367,9635,10483,9762,train
450,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,10248,9589,10426,9786,train
451,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,10344,9115,10475,9229,train
452,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,10289,9091,10413,9204,train
453,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,10262,9090,10365,9193,train
454,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,10369,9071,10476,9169,train
455,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,8218,9175,8400,9336,train
456,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,8217,9136,8335,9255,train
457,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,8303,9122,8452,9275,train
458,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,8183,8842,8292,8960,train
459,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,8204,8814,8306,8923,train
460,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,8116,8756,8260,8879,train
461,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,6967,8871,7068,8992,train
462,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,6989,8867,7173,9048,train
463,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,8329,9882,8430,9991,train
464,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,8344,9848,8559,10000,train
465,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,4390,9537,4646,9793,train
466,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,4680,9363,4936,9619,train
467,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,4729,9332,4985,9588,train
468,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,8695,9299,8951,9555,train
469,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,9030,9204,9286,9460,train
470,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,9104,9128,9360,9384,train
471,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,8413,8628,8669,8884,train
472,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,7484,8548,7740,8804,train
473,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,8384,8488,8640,8744,train
474,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5790,8454,6046,8710,train
475,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,6138,8341,6394,8597,train
476,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5661,8328,5917,8584,train
477,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,6961,8069,7217,8325,train
478,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,6744,7879,7000,8135,train
479,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,6891,7881,7147,8137,train
480,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5331,7832,5587,8088,train
481,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,4999,7793,5255,8049,train
482,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,9108,7740,9364,7996,train
483,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,6510,7681,6766,7937,train
484,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,6056,7567,6312,7823,train
485,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,7332,7510,7588,7766,train
486,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,8253,7492,8509,7748,train
487,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,8819,7479,9075,7735,train
488,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,4666,7528,4922,7784,train
489,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,8885,7332,9141,7588,train
490,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5301,7199,5557,7455,train
491,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,4893,7022,5149,7278,train
492,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5470,6963,5726,7219,train
493,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,4848,6867,5104,7123,train
494,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,6645,6565,6901,6821,train
495,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,3064,6550,3320,6806,train
496,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,8676,6540,8932,6796,train
497,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,2975,6512,3231,6768,train
498,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,6738,6458,6994,6714,train
499,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,6653,6450,6909,6706,train
500,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,2885,6360,3141,6616,train
501,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,4864,6112,5120,6368,train
502,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,4335,5996,4591,6252,train
503,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,3196,5935,3452,6191,train
504,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,4900,5897,5156,6153,train
505,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,4614,5892,4870,6148,train
506,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,1506,5813,1762,6069,train
507,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,2206,5743,2462,5999,train
508,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,4088,5753,4344,6009,train
509,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,3126,5767,3382,6023,train
510,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,2106,5723,2362,5979,train
511,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,1588,5703,1844,5959,train
512,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,1816,5603,2072,5859,train
513,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,3062,5579,3318,5835,train
514,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,1727,5561,1983,5817,train
515,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,7461,5538,7717,5794,train
516,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,3701,5511,3957,5767,train
517,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,3893,5525,4149,5781,train
518,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,7493,5477,7749,5733,train
519,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,3722,5445,3978,5701,train
520,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,7728,5420,7984,5676,train
521,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,2876,5441,3132,5697,train
522,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,3972,5371,4228,5627,train
523,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,8841,5324,9097,5580,train
524,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,8729,5276,8985,5532,train
525,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,2529,5192,2785,5448,train
526,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,9565,4932,9821,5188,train
527,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,2398,4926,2654,5182,train
528,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,5725,4875,5981,5131,train
529,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,7751,4849,8007,5105,train
530,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,7420,4834,7676,5090,train
531,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,4288,4809,4544,5065,train
532,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,7058,4620,7314,4876,train
533,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,6584,4607,6840,4863,train
534,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,6142,4586,6398,4842,train
535,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,2442,4537,2698,4793,train
536,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,7403,4482,7659,4738,train
537,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,1026,4382,1282,4638,train
538,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,1329,4322,1585,4578,train
539,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,1490,4336,1746,4592,train
540,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,2674,4286,2930,4542,train
541,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,3787,4226,4043,4482,train
542,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,2259,4226,2515,4482,train
543,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,1592,4209,1848,4465,train
544,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,3559,4178,3815,4434,train
545,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,2546,4161,2802,4417,train
546,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,2331,4068,2587,4324,train
547,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,2909,4029,3165,4285,train
548,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,3388,3973,3644,4229,train
549,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,2145,3934,2401,4190,train
550,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,2504,3907,2760,4163,train
551,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,3245,3885,3501,4141,train
552,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,3359,3848,3615,4104,train
553,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,1134,3652,1390,3908,train
554,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,721,3507,977,3763,train
555,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,909,3492,1165,3748,train
556,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,4197,3429,4453,3685,train
557,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,3895,3444,4151,3700,train
558,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,4008,3190,4264,3446,train
559,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,3880,3170,4136,3426,train
560,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,3482,2950,3738,3206,train
561,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,2273,2932,2529,3188,train
562,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,3677,2873,3933,3129,train
563,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,1091,2860,1347,3116,train
564,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,2949,2826,3205,3082,train
565,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,0,3847,2764,4103,3020,train
